Juicio_ID,year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
8545,1661,1660,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8546,1661,1660,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8547,1661,1660,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8548,1661,1660,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8549,1661,1660,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8550,1661,1660,1600,1,1,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8551,1661,1660,1600,1,0,NA,NA,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8552,1661,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8553,1661,1660,1600,1,0,Sint-Maartensdijk,Tholen,Zeeland,Netherlands,4.07672,51.5491,Gijswijt-Hofstra (1991)
8554,1661,1660,1600,1,0,NA,Haut-Rhin,Alsace,France,NA,NA,Klaits (1982)
8555,1661,1660,1600,2,0,NA,Haut-Rhin,Alsace,France,NA,NA,Klaits (1982)
8556,1661,1660,1600,1,NA,Nurtingen,Stuttgart,Baden-Wurttemberg,Germany,9.34691,48.6244,Midelfort (1972)
8557,1661,1660,1600,1,NA,Bad Urach,Tubingen,Baden-Wurttemberg,Germany,9.39487,48.4969,Midelfort (1972)
8558,1661,1660,1600,1,NA,Brackenheim,Stuttgart,Baden-Wurttemberg,Germany,9.07031,49.0809,Midelfort (1972)
8559,1661,1660,1600,1,0,Reutlingen,Tubingen,Baden-Wurttemberg,Germany,9.2038,48.5069,Midelfort (1972)
8560,1661,1660,1600,2,NA,Wolfach,Freiburg,Baden-Wurttemberg,Germany,8.21492,48.2924,Midelfort (1972)
8561,1661,1660,1600,2,2,Gengenbach,Freiburg,Baden-Wurttemberg,Germany,8.0096,48.4098,Midelfort (1972)
8562,1661,1660,1600,1,NA,Esslingen,Stuttgart,Baden-Wurttemberg,Germany,9.32011,48.7433,Midelfort (1972)
8563,1661,1660,1600,1,NA,Herrenberg,Stuttgart,Baden-Wurttemberg,Germany,8.86716,48.595,Midelfort (1972)
8564,1661,1660,1600,1,NA,Kongen,Stuttgart,Baden-Wurttemberg,Germany,9.36497,48.6823,Midelfort (1972)
8565,1661,1660,1600,3,NA,Weinsberg,Stuttgart,Baden-Wurttemberg,Germany,9.28727,49.1485,Midelfort (1972)
8566,1661,1660,1600,1,1,Zulte,Oost-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
8567,1661,1660,1600,1,1,Zulte,Oost-Vlaanderen,Vlaanderen,Belgium,NA,NA,Monballyu (2002)
8568,1661,1660,1600,1,0,Quingey,Doubs,Franche-Comte,France,5.88324,47.1031,Monter (1976)
8569,1661,1660,1600,1,0,Quingey,Doubs,Franche-Comte,France,5.88324,47.1031,Monter (1976)
8570,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8571,1661,1660,1600,1,1,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8572,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8573,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8574,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8575,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8576,1661,1660,1600,1,1,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8577,1661,1660,1600,1,1,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8578,1661,1660,1600,1,1,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8579,1661,1660,1600,1,0,Orgelet,Jura,Franche-Comte,France,5.61297,46.5225,Monter (1976)
8580,1661,1660,1600,1,0,Ornans,Doubs,Franche-Comte,France,6.14701,47.106,Monter (1976)
8581,1661,1660,1600,1,0,Geneva,Geneve,Geneve,Switzerland,6.1423,46.1984,Monter (1976)
8582,1661,1660,1600,1,0,Thielle-Wavre,Neuchatel,Neuchatel,Switzerland,7.02123,47.0254,Monter (1976)
8583,1661,1660,1600,1,NA,NA,Hertfordshire,England,United Kingdom,NA,NA,Notestein (1968)
8584,1661,1660,1600,4,NA,NA,Tyne and Wear,England,United Kingdom,NA,NA,Notestein (1968)
8585,1661,1660,1600,1,NA,NA,Vastervik,Kalmar,Sweden,NA,NA,Sörlin (1999)
8586,1661,1660,1600,1,NA,NA,Vaxjo,Kronoberg,Sweden,NA,NA,Sörlin (1999)
8587,1662,1660,1600,1,NA,Straubing,Mittelfranken,Bayern,Germany,12.5802,48.8777,Behringer (1987)
8588,1662,1660,1600,5,0,Thannhausen,Mittelfranken,Bayern,Germany,10.4675,48.2814,Behringer (1987)
8589,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8590,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8591,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8592,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8593,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8594,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8595,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8596,1662,1660,1600,1,0,NA,West Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8597,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8598,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8599,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8600,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8601,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8602,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8603,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8604,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8605,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8606,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8607,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8608,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8609,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8610,1662,1660,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8611,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8612,1662,1660,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8613,1662,1660,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8614,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8615,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8616,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8617,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8618,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8619,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8620,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8621,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8622,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8623,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8624,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8625,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8626,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8627,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8628,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8629,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8630,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8631,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8632,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8633,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8634,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8635,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8636,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8637,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8638,1662,1660,1600,1,0,NA,East Lothian,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8639,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8640,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8641,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8642,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8643,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8644,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8645,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8646,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8647,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8648,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8649,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8650,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8651,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8652,1662,1660,1600,1,0,NA,Edinburgh,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8653,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8654,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8655,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8656,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8657,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8658,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8659,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8660,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8661,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8662,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8663,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8664,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8665,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8666,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8667,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8668,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8669,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8670,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8671,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8672,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8673,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8674,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8675,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8676,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8677,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8678,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8679,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8680,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8681,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8682,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8683,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8684,1662,1660,1600,1,NA,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8685,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8686,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8687,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8688,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8689,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8690,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8691,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8692,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8693,1662,1660,1600,1,0,NA,Moray,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8694,1662,1660,1600,1,0,NA,Moray,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8695,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8696,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8697,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8698,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8699,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8700,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8701,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8702,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8703,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8704,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8705,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8706,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8707,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8708,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8709,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8710,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8711,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8712,1662,1660,1600,1,1,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8713,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8714,1662,1660,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8715,1662,1660,1600,1,0,NA,South Ayrshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8716,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8717,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8718,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8719,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8720,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8721,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8722,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8723,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8724,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8725,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8726,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8727,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8728,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8729,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8730,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8731,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8732,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8733,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8734,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8735,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8736,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8737,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8738,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8739,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8740,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8741,1662,1660,1600,1,0,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8742,1662,1660,1600,1,0,NA,Fife,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8743,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8744,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8745,1662,1660,1600,1,0,NA,Perthshire and Kinross,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8746,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8747,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8748,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8749,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8750,1662,1660,1600,1,0,NA,Renfrewshire,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8751,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8752,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8753,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8754,1662,1660,1600,1,0,NA,Angus,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8755,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8756,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8757,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8758,1662,1660,1600,1,0,NA,Scottish Borders,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8759,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8760,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8761,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8762,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8763,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8764,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8765,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8766,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8767,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8768,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8769,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8770,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8771,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8772,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
8773,1662,1660,1600,1,0,NA,Highland,Scotland,United Kingdom,NA,NA,Goodare et al. (2003)
